Unnamed: 0,date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_deaths
22427,2020-03-11,Newham,E09000025,-8.0,16.0,24.0,-9,-4.0,2.0,0.0
19505,2020-03-11,Lambeth,E09000022,-4.0,5.0,2.0,-13,-5.0,2.0,0.0
29245,2020-03-11,Wandsworth,E09000032,4.0,11.0,17.0,-8,-4.0,3.0,0.0
23401,2020-03-11,Redbridge,E09000026,8.0,15.0,20.0,-6,-2.0,2.0,0.0
4895,2020-03-11,Bexley,E09000004,2.0,7.0,16.0,-5,0.0,2.0,1.0
3921,2020-03-11,Barnet,E09000003,-4.0,10.0,18.0,-6,-3.0,3.0,1.0
14635,2020-03-11,Harrow,E09000015,0.0,11.0,27.0,-3,-2.0,2.0,0.0
1973,2020-03-11,Westminster,E09000033,-13.0,0.0,-17.0,-16,-5.0,4.0,0.0
28271,2020-03-11,Waltham Forest,E09000031,8.0,10.0,8.0,-7,-3.0,1.0,0.0
2947,2020-03-11,Barking and Dagenham,E09000002,1.0,14.0,23.0,-1,-1.0,1.0,0.0
7817,2020-03-11,Camden,E09000007,-13.0,-3.0,14.0,-17,-7.0,4.0,0.0
27297,2020-03-11,Tower Hamlets,E09000030,-14.0,7.0,-4.0,-13,-6.0,3.0,0.0
10739,2020-03-11,Enfield,E09000010,1.0,14.0,22.0,-9,1.0,1.0,0.0
20479,2020-03-11,Lewisham,E09000023,3.0,9.0,23.0,-5,-2.0,2.0,0.0
12687,2020-03-11,Hammersmith and Fulham,E09000013,-6.0,-1.0,14.0,-7,-4.0,3.0,0.0
13661,2020-03-11,Haringey,E09000014,-2.0,8.0,11.0,-13,-4.0,2.0,0.0
18531,2020-03-11,Islington,E09000019,-12.0,8.0,7.0,-14,-7.0,4.0,0.0
6843,2020-03-11,Bromley,E09000006,-1.0,10.0,14.0,-7,-2.0,2.0,0.0
11713,2020-03-11,Hackney,E09000012,-1.0,11.0,24.0,-11,-4.0,3.0,0.0
32167,2020-03-11,Kingston upon Thames,E09000021,-7.0,4.0,12.0,-14,-1.0,3.0,0.0
16582,2020-03-10,Hillingdon,E09000017,-5.0,15.0,-7.0,-17,0.0,1.0,0.0
20478,2020-03-10,Lewisham,E09000023,-1.0,6.0,8.0,-3,-2.0,1.0,0.0
2946,2020-03-10,Barking and Dagenham,E09000002,2.0,10.0,14.0,-1,-1.0,1.0,0.0
25348,2020-03-10,Southwark,E09000028,-5.0,6.0,-5.0,-8,-3.0,2.0,0.0
8790,2020-03-10,Croydon,E09000008,-3.0,10.0,4.0,-6,0.0,1.0,0.0
17556,2020-03-10,Hounslow,E09000018,-1.0,2.0,6.0,-7,-1.0,2.0,0.0
28270,2020-03-10,Waltham Forest,E09000031,1.0,7.0,-9.0,-5,-3.0,1.0,0.0
4894,2020-03-10,Bexley,E09000004,-2.0,6.0,0.0,-8,-1.0,1.0,0.0
14634,2020-03-10,Harrow,E09000015,-3.0,9.0,5.0,-1,-2.0,2.0,0.0
30218,2020-03-10,Greenwich,E09000011,-2.0,8.0,-3.0,-5,-2.0,2.0,0.0
26322,2020-03-10,Sutton,E09000029,-3.0,11.0,16.0,-6,1.0,2.0,0.0
21452,2020-03-10,Merton,E09000024,-11.0,10.0,6.0,-5,-2.0,2.0,0.0
24374,2020-03-10,Richmond upon Thames,E09000027,-6.0,7.0,7.0,-8,1.0,2.0,0.0
10738,2020-03-10,Enfield,E09000010,0.0,11.0,6.0,-3,0.0,1.0,0.0
12686,2020-03-10,Hammersmith and Fulham,E09000013,-8.0,-1.0,-8.0,-3,-2.0,3.0,1.0
3920,2020-03-10,Barnet,E09000003,-5.0,8.0,19.0,2,-5.0,2.0,0.0
29244,2020-03-10,Wandsworth,E09000032,0.0,8.0,6.0,-6,-3.0,3.0,0.0
18530,2020-03-10,Islington,E09000019,-9.0,6.0,-1.0,-5,-4.0,2.0,0.0
31192,2020-03-10,Kensington and Chelsea,E09000020,-9.0,11.0,3.0,-10,-2.0,3.0,0.0
1972,2020-03-10,Westminster,E09000033,-12.0,1.0,-19.0,-10,-3.0,4.0,0.0
998,2020-03-10,City of London,E09000001,-14.0,-5.0,-17.0,-10,-2.0,,0.0
7816,2020-03-10,Camden,E09000007,-9.0,-1.0,-4.0,-12,-5.0,2.0,0.0
5868,2020-03-10,Brent,E09000005,-4.0,16.0,3.0,1,-1.0,1.0,0.0
23400,2020-03-10,Redbridge,E09000026,8.0,14.0,5.0,-6,-3.0,2.0,0.0
15608,2020-03-10,Havering,E09000016,-6.0,8.0,-2.0,-4,0.0,1.0,0.0
9764,2020-03-10,Ealing,E09000009,-1.0,14.0,4.0,-1,0.0,2.0,0.0
11712,2020-03-10,Hackney,E09000012,-3.0,11.0,11.0,-2,-5.0,2.0,0.0
32166,2020-03-10,Kingston upon Thames,E09000021,-11.0,3.0,2.0,-7,0.0,2.0,0.0
22426,2020-03-10,Newham,E09000025,-3.0,12.0,6.0,-4,-4.0,2.0,0.0
19504,2020-03-10,Lambeth,E09000022,-9.0,5.0,-7.0,-7,-3.0,2.0,0.0
27296,2020-03-10,Tower Hamlets,E09000030,-13.0,5.0,-8.0,-11,-4.0,3.0,0.0
13660,2020-03-10,Haringey,E09000014,0.0,8.0,14.0,-1,-4.0,2.0,0.0
6842,2020-03-10,Bromley,E09000006,-4.0,10.0,1.0,-5,0.0,2.0,0.0
6841,2020-03-09,Bromley,E09000006,-3.0,8.0,-2.0,-3,0.0,2.0,0.0
5867,2020-03-09,Brent,E09000005,-3.0,12.0,11.0,-3,-1.0,1.0,0.0
8789,2020-03-09,Croydon,E09000008,-3.0,9.0,6.0,-3,0.0,1.0,0.0
31191,2020-03-09,Kensington and Chelsea,E09000020,-6.0,8.0,2.0,-6,0.0,2.0,0.0
4893,2020-03-09,Bexley,E09000004,0.0,4.0,14.0,4,-1.0,1.0,0.0
12685,2020-03-09,Hammersmith and Fulham,E09000013,-5.0,-4.0,2.0,-1,-1.0,3.0,0.0
19503,2020-03-09,Lambeth,E09000022,-6.0,3.0,-11.0,-6,-2.0,1.0,0.0
10737,2020-03-09,Enfield,E09000010,2.0,9.0,14.0,-6,1.0,0.0,0.0
7815,2020-03-09,Camden,E09000007,-7.0,-2.0,6.0,-9,-3.0,2.0,0.0
32165,2020-03-09,Kingston upon Thames,E09000021,-8.0,4.0,1.0,-9,1.0,2.0,0.0
29243,2020-03-09,Wandsworth,E09000032,-3.0,7.0,2.0,-6,-1.0,2.0,0.0
13659,2020-03-09,Haringey,E09000014,0.0,6.0,-1.0,-8,-2.0,1.0,0.0
1971,2020-03-09,Westminster,E09000033,-8.0,1.0,-14.0,-7,-2.0,3.0,0.0
2945,2020-03-09,Barking and Dagenham,E09000002,2.0,9.0,23.0,-1,-1.0,1.0,0.0
27295,2020-03-09,Tower Hamlets,E09000030,-12.0,1.0,1.0,-14,-2.0,2.0,0.0
14633,2020-03-09,Harrow,E09000015,-2.0,7.0,3.0,-7,-1.0,1.0,0.0
21451,2020-03-09,Merton,E09000024,-11.0,9.0,10.0,-8,-1.0,1.0,1.0
28269,2020-03-09,Waltham Forest,E09000031,5.0,6.0,-7.0,0,-1.0,1.0,0.0
997,2020-03-09,City of London,E09000001,-10.0,-5.0,-8.0,-8,-6.0,,0.0
17555,2020-03-09,Hounslow,E09000018,3.0,1.0,-4.0,-3,0.0,1.0,1.0
25347,2020-03-09,Southwark,E09000028,-5.0,6.0,0.0,-8,-1.0,1.0,0.0
11711,2020-03-09,Hackney,E09000012,1.0,5.0,14.0,-5,-2.0,2.0,0.0
20477,2020-03-09,Lewisham,E09000023,3.0,5.0,3.0,-3,-1.0,1.0,0.0
26321,2020-03-09,Sutton,E09000029,-1.0,10.0,18.0,-11,2.0,1.0,0.0
22425,2020-03-09,Newham,E09000025,-4.0,9.0,6.0,-6,-3.0,1.0,0.0
30217,2020-03-09,Greenwich,E09000011,5.0,8.0,7.0,0,-1.0,1.0,0.0
16581,2020-03-09,Hillingdon,E09000017,-4.0,13.0,3.0,-17,-1.0,1.0,0.0
24373,2020-03-09,Richmond upon Thames,E09000027,-4.0,6.0,9.0,-2,0.0,1.0,0.0
23399,2020-03-09,Redbridge,E09000026,7.0,12.0,9.0,-5,-1.0,1.0,0.0
9763,2020-03-09,Ealing,E09000009,-3.0,12.0,3.0,0,0.0,1.0,0.0
18529,2020-03-09,Islington,E09000019,-10.0,4.0,-8.0,-5,-3.0,2.0,0.0
3919,2020-03-09,Barnet,E09000003,-4.0,12.0,5.0,-2,-1.0,1.0,0.0
15607,2020-03-09,Havering,E09000016,-4.0,8.0,17.0,-1,0.0,1.0,0.0
25346,2020-03-08,Southwark,E09000028,-3.0,3.0,-1.0,-5,-3.0,0.0,0.0
19502,2020-03-08,Lambeth,E09000022,-3.0,1.0,-10.0,2,1.0,0.0,0.0
27294,2020-03-08,Tower Hamlets,E09000030,-2.0,1.0,-3.0,-9,-1.0,1.0,0.0
18528,2020-03-08,Islington,E09000019,-7.0,4.0,-3.0,17,2.0,0.0,0.0
21450,2020-03-08,Merton,E09000024,-8.0,0.0,8.0,-6,1.0,0.0,0.0
15606,2020-03-08,Havering,E09000016,-5.0,10.0,19.0,-7,3.0,0.0,0.0
32164,2020-03-08,Kingston upon Thames,E09000021,-4.0,-2.0,11.0,7,-1.0,0.0,0.0
7814,2020-03-08,Camden,E09000007,-3.0,-3.0,1.0,-3,0.0,0.0,0.0
6840,2020-03-08,Bromley,E09000006,-2.0,5.0,4.0,-1,1.0,0.0,0.0
30216,2020-03-08,Greenwich,E09000011,10.0,3.0,3.0,3,2.0,0.0,0.0
12684,2020-03-08,Hammersmith and Fulham,E09000013,6.0,-7.0,10.0,-2,-2.0,0.0,0.0
3918,2020-03-08,Barnet,E09000003,-3.0,10.0,-2.0,-4,2.0,0.0,0.0
5866,2020-03-08,Brent,E09000005,-5.0,11.0,4.0,-4,0.0,0.0,0.0
996,2020-03-08,City of London,E09000001,2.0,-4.0,-4.0,-17,,,0.0
14632,2020-03-08,Harrow,E09000015,-3.0,9.0,0.0,4,1.0,0.0,0.0
13658,2020-03-08,Haringey,E09000014,2.0,0.0,-5.0,0,-2.0,0.0,0.0
17554,2020-03-08,Hounslow,E09000018,2.0,0.0,-4.0,2,-2.0,1.0,0.0
4892,2020-03-08,Bexley,E09000004,1.0,2.0,-1.0,0,0.0,0.0,0.0
24372,2020-03-08,Richmond upon Thames,E09000027,-5.0,1.0,5.0,-7,2.0,0.0,0.0
29242,2020-03-08,Wandsworth,E09000032,-4.0,3.0,-1.0,-2,2.0,0.0,0.0
8788,2020-03-08,Croydon,E09000008,-6.0,6.0,11.0,-4,1.0,0.0,0.0
31190,2020-03-08,Kensington and Chelsea,E09000020,-2.0,11.0,6.0,-5,1.0,1.0,0.0
26320,2020-03-08,Sutton,E09000029,-3.0,4.0,8.0,-8,4.0,0.0,0.0
1970,2020-03-08,Westminster,E09000033,-9.0,-7.0,-28.0,-7,0.0,1.0,0.0
10736,2020-03-08,Enfield,E09000010,0.0,7.0,7.0,-2,2.0,0.0,0.0
22424,2020-03-08,Newham,E09000025,-6.0,5.0,8.0,-9,-1.0,0.0,0.0
23398,2020-03-08,Redbridge,E09000026,5.0,8.0,10.0,6,1.0,0.0,0.0
16580,2020-03-08,Hillingdon,E09000017,-4.0,7.0,17.0,-12,1.0,1.0,0.0
9762,2020-03-08,Ealing,E09000009,1.0,11.0,3.0,-2,1.0,1.0,0.0
28268,2020-03-08,Waltham Forest,E09000031,5.0,3.0,-5.0,0,2.0,0.0,0.0
2944,2020-03-08,Barking and Dagenham,E09000002,2.0,9.0,1.0,3,0.0,0.0,0.0
11710,2020-03-08,Hackney,E09000012,0.0,4.0,11.0,-4,-3.0,0.0,0.0
20476,2020-03-08,Lewisham,E09000023,0.0,0.0,10.0,-2,-1.0,0.0,0.0
30215,2020-03-07,Greenwich,E09000011,16.0,6.0,-3.0,9,4.0,0.0,0.0
20475,2020-03-07,Lewisham,E09000023,-3.0,5.0,3.0,-2,0.0,1.0,0.0
3917,2020-03-07,Barnet,E09000003,-4.0,8.0,0.0,-3,1.0,1.0,0.0
22423,2020-03-07,Newham,E09000025,-18.0,4.0,-8.0,-15,0.0,1.0,0.0
24371,2020-03-07,Richmond upon Thames,E09000027,87.0,7.0,9.0,66,4.0,1.0,0.0
31189,2020-03-07,Kensington and Chelsea,E09000020,-9.0,7.0,7.0,-11,2.0,1.0,0.0
25345,2020-03-07,Southwark,E09000028,-3.0,3.0,-1.0,-5,2.0,1.0,0.0
17553,2020-03-07,Hounslow,E09000018,5.0,3.0,-3.0,6,2.0,1.0,0.0
995,2020-03-07,City of London,E09000001,2.0,4.0,12.0,-8,,,0.0
9761,2020-03-07,Ealing,E09000009,1.0,9.0,16.0,0,2.0,0.0,0.0
16579,2020-03-07,Hillingdon,E09000017,-3.0,10.0,7.0,-14,2.0,0.0,0.0
23397,2020-03-07,Redbridge,E09000026,8.0,9.0,0.0,16,1.0,0.0,0.0
4891,2020-03-07,Bexley,E09000004,-3.0,4.0,11.0,5,4.0,0.0,0.0
26319,2020-03-07,Sutton,E09000029,-3.0,4.0,16.0,-5,7.0,0.0,0.0
6839,2020-03-07,Bromley,E09000006,-4.0,5.0,8.0,-3,2.0,0.0,0.0
2943,2020-03-07,Barking and Dagenham,E09000002,0.0,7.0,12.0,3,2.0,0.0,0.0
28267,2020-03-07,Waltham Forest,E09000031,6.0,4.0,-2.0,3,0.0,0.0,0.0
27293,2020-03-07,Tower Hamlets,E09000030,-6.0,2.0,2.0,-10,1.0,1.0,0.0
8787,2020-03-07,Croydon,E09000008,1.0,8.0,23.0,-3,2.0,0.0,0.0
14631,2020-03-07,Harrow,E09000015,-5.0,7.0,12.0,-2,0.0,1.0,0.0
13657,2020-03-07,Haringey,E09000014,-1.0,-1.0,6.0,1,0.0,0.0,0.0
1969,2020-03-07,Westminster,E09000033,-8.0,-6.0,-19.0,-8,4.0,2.0,0.0
10735,2020-03-07,Enfield,E09000010,-1.0,6.0,15.0,0,2.0,0.0,0.0
15605,2020-03-07,Havering,E09000016,-7.0,5.0,9.0,-5,3.0,0.0,0.0
12683,2020-03-07,Hammersmith and Fulham,E09000013,-18.0,-8.0,5.0,-14,0.0,2.0,0.0
5865,2020-03-07,Brent,E09000005,-5.0,9.0,12.0,-6,1.0,1.0,0.0
29241,2020-03-07,Wandsworth,E09000032,-4.0,2.0,-6.0,-2,0.0,0.0,0.0
11709,2020-03-07,Hackney,E09000012,0.0,6.0,11.0,0,3.0,0.0,0.0
7813,2020-03-07,Camden,E09000007,-2.0,-6.0,-7.0,-4,0.0,1.0,0.0
21449,2020-03-07,Merton,E09000024,-8.0,5.0,4.0,-9,2.0,0.0,0.0
19501,2020-03-07,Lambeth,E09000022,-1.0,1.0,-11.0,8,0.0,0.0,0.0
32163,2020-03-07,Kingston upon Thames,E09000021,-4.0,1.0,0.0,-1,4.0,1.0,0.0
18527,2020-03-07,Islington,E09000019,20.0,9.0,8.0,29,4.0,0.0,0.0
9760,2020-03-06,Ealing,E09000009,4.0,13.0,34.0,0,1.0,1.0,0.0
2942,2020-03-06,Barking and Dagenham,E09000002,4.0,12.0,36.0,4,1.0,0.0,0.0
23396,2020-03-06,Redbridge,E09000026,13.0,14.0,28.0,-2,0.0,1.0,0.0
994,2020-03-06,City of London,E09000001,-4.0,2.0,5.0,-5,3.0,,0.0
31188,2020-03-06,Kensington and Chelsea,E09000020,-5.0,13.0,12.0,-5,0.0,1.0,0.0
11708,2020-03-06,Hackney,E09000012,6.0,9.0,30.0,-1,-1.0,1.0,0.0
6838,2020-03-06,Bromley,E09000006,2.0,10.0,20.0,0,1.0,1.0,0.0
7812,2020-03-06,Camden,E09000007,0.0,4.0,24.0,-3,0.0,1.0,0.0
29240,2020-03-06,Wandsworth,E09000032,3.0,7.0,13.0,1,-1.0,1.0,0.0
20474,2020-03-06,Lewisham,E09000023,4.0,9.0,31.0,2,0.0,1.0,0.0
13656,2020-03-06,Haringey,E09000014,12.0,6.0,24.0,-1,-1.0,0.0,0.0
4890,2020-03-06,Bexley,E09000004,0.0,7.0,26.0,0,1.0,0.0,0.0
19500,2020-03-06,Lambeth,E09000022,1.0,4.0,10.0,-1,-2.0,1.0,0.0
27292,2020-03-06,Tower Hamlets,E09000030,-7.0,9.0,13.0,-9,-2.0,1.0,0.0
25344,2020-03-06,Southwark,E09000028,3.0,8.0,18.0,-5,-1.0,1.0,0.0
10734,2020-03-06,Enfield,E09000010,2.0,10.0,29.0,3,3.0,0.0,0.0
21448,2020-03-06,Merton,E09000024,-5.0,10.0,20.0,-3,0.0,0.0,0.0
8786,2020-03-06,Croydon,E09000008,1.0,11.0,27.0,2,1.0,0.0,0.0
26318,2020-03-06,Sutton,E09000029,2.0,11.0,27.0,3,1.0,0.0,0.0
5864,2020-03-06,Brent,E09000005,1.0,13.0,32.0,-2,0.0,1.0,0.0
3916,2020-03-06,Barnet,E09000003,-2.0,12.0,32.0,-2,1.0,1.0,0.0
30214,2020-03-06,Greenwich,E09000011,13.0,8.0,22.0,8,0.0,1.0,0.0
18526,2020-03-06,Islington,E09000019,-6.0,8.0,14.0,-3,-2.0,1.0,0.0
24370,2020-03-06,Richmond upon Thames,E09000027,9.0,9.0,29.0,1,1.0,1.0,0.0
17552,2020-03-06,Hounslow,E09000018,6.0,6.0,20.0,2,2.0,1.0,0.0
14630,2020-03-06,Harrow,E09000015,0.0,10.0,24.0,-4,0.0,1.0,0.0
28266,2020-03-06,Waltham Forest,E09000031,9.0,7.0,16.0,2,-2.0,0.0,0.0
16578,2020-03-06,Hillingdon,E09000017,-1.0,14.0,16.0,-10,2.0,1.0,0.0
1968,2020-03-06,Westminster,E09000033,-6.0,4.0,-4.0,-6,0.0,1.0,0.0
32162,2020-03-06,Kingston upon Thames,E09000021,-1.0,5.0,29.0,-5,1.0,1.0,0.0
15604,2020-03-06,Havering,E09000016,-2.0,9.0,27.0,1,0.0,0.0,0.0
22422,2020-03-06,Newham,E09000025,-4.0,10.0,34.0,-5,-1.0,1.0,0.0
12682,2020-03-06,Hammersmith and Fulham,E09000013,-6.0,-4.0,23.0,-4,-1.0,2.0,0.0
12681,2020-03-05,Hammersmith and Fulham,E09000013,-4.0,-11.0,-17.0,0,-1.0,2.0,0.0
27291,2020-03-05,Tower Hamlets,E09000030,-15.0,-9.0,-25.0,-9,-2.0,3.0,0.0
13655,2020-03-05,Haringey,E09000014,-10.0,-7.0,-26.0,-7,-1.0,2.0,0.0
20473,2020-03-05,Lewisham,E09000023,-5.0,-1.0,16.0,1,-2.0,2.0,0.0
28265,2020-03-05,Waltham Forest,E09000031,-7.0,-3.0,-25.0,-3,-2.0,1.0,0.0
22421,2020-03-05,Newham,E09000025,-10.0,-3.0,-27.0,-10,-2.0,2.0,0.0
21447,2020-03-05,Merton,E09000024,-12.0,-1.0,-28.0,-8,-1.0,2.0,0.0
29239,2020-03-05,Wandsworth,E09000032,-10.0,-4.0,-17.0,-6,-2.0,2.0,0.0
4889,2020-03-05,Bexley,E09000004,-6.0,-2.0,-21.0,-4,0.0,1.0,0.0
8785,2020-03-05,Croydon,E09000008,-11.0,-1.0,-15.0,-3,0.0,2.0,0.0
993,2020-03-05,City of London,E09000001,-14.0,-17.0,-25.0,-2,1.0,,0.0
11707,2020-03-05,Hackney,E09000012,-8.0,-4.0,-10.0,-4,0.0,2.0,0.0
3915,2020-03-05,Barnet,E09000003,-9.0,1.0,-26.0,-2,0.0,2.0,0.0
5863,2020-03-05,Brent,E09000005,-10.0,2.0,-28.0,-3,-1.0,2.0,0.0
17551,2020-03-05,Hounslow,E09000018,-8.0,-6.0,-22.0,-3,0.0,2.0,0.0
16577,2020-03-05,Hillingdon,E09000017,-8.0,9.0,-23.0,-10,0.0,1.0,0.0
25343,2020-03-05,Southwark,E09000028,-7.0,-6.0,-21.0,-2,-2.0,2.0,0.0
30213,2020-03-05,Greenwich,E09000011,0.0,-3.0,-22.0,-1,-1.0,2.0,0.0
14629,2020-03-05,Harrow,E09000015,-10.0,-1.0,-27.0,-6,0.0,2.0,0.0
23395,2020-03-05,Redbridge,E09000026,0.0,-4.0,-22.0,-10,0.0,2.0,0.0
31187,2020-03-05,Kensington and Chelsea,E09000020,-10.0,-1.0,-20.0,-4,0.0,3.0,0.0
1967,2020-03-05,Westminster,E09000033,-15.0,-10.0,-26.0,-7,-1.0,3.0,0.0
10733,2020-03-05,Enfield,E09000010,-6.0,1.0,-14.0,-8,1.0,1.0,0.0
15603,2020-03-05,Havering,E09000016,-9.0,0.0,-17.0,-5,-1.0,2.0,0.0
18525,2020-03-05,Islington,E09000019,-15.0,-7.0,-30.0,-4,-1.0,2.0,0.0
24369,2020-03-05,Richmond upon Thames,E09000027,-9.0,0.0,-20.0,-2,1.0,2.0,0.0
19499,2020-03-05,Lambeth,E09000022,-9.0,-7.0,-31.0,-5,-1.0,2.0,0.0
6837,2020-03-05,Bromley,E09000006,-11.0,-1.0,-26.0,-5,0.0,2.0,0.0
7811,2020-03-05,Camden,E09000007,-11.0,-13.0,-29.0,-6,-2.0,3.0,0.0
32161,2020-03-05,Kingston upon Thames,E09000021,-16.0,-4.0,-25.0,-5,-1.0,3.0,0.0
2941,2020-03-05,Barking and Dagenham,E09000002,-4.0,0.0,-12.0,-4,-1.0,1.0,0.0
26317,2020-03-05,Sutton,E09000029,-12.0,1.0,-20.0,-10,1.0,2.0,0.0
9759,2020-03-05,Ealing,E09000009,-6.0,2.0,-25.0,-5,0.0,2.0,0.0
23394,2020-03-04,Redbridge,E09000026,6.0,8.0,-2.0,-2,1.0,1.0,0.0
10732,2020-03-04,Enfield,E09000010,2.0,6.0,4.0,0,2.0,0.0,0.0
6836,2020-03-04,Bromley,E09000006,-2.0,3.0,-5.0,-4,1.0,1.0,0.0
22420,2020-03-04,Newham,E09000025,-4.0,5.0,-2.0,-3,-1.0,1.0,0.0
9758,2020-03-04,Ealing,E09000009,0.0,7.0,-11.0,0,1.0,1.0,0.0
19498,2020-03-04,Lambeth,E09000022,-5.0,-3.0,-19.0,-5,0.0,1.0,0.0
2940,2020-03-04,Barking and Dagenham,E09000002,1.0,7.0,-1.0,-3,1.0,1.0,0.0
24368,2020-03-04,Richmond upon Thames,E09000027,-4.0,2.0,-10.0,-4,0.0,1.0,0.0
1966,2020-03-04,Westminster,E09000033,-9.0,-1.0,-13.0,-8,2.0,2.0,0.0
18524,2020-03-04,Islington,E09000019,-7.0,0.0,-19.0,-4,-1.0,2.0,0.0
5862,2020-03-04,Brent,E09000005,2.0,7.0,-15.0,-3,1.0,1.0,0.0
13654,2020-03-04,Haringey,E09000014,38.0,1.0,-7.0,8,-1.0,1.0,0.0
15602,2020-03-04,Havering,E09000016,-1.0,7.0,-4.0,0,1.0,0.0,0.0
28264,2020-03-04,Waltham Forest,E09000031,3.0,4.0,3.0,-2,-1.0,0.0,0.0
21446,2020-03-04,Merton,E09000024,-9.0,3.0,-9.0,-9,0.0,1.0,0.0
11706,2020-03-04,Hackney,E09000012,2.0,3.0,5.0,-4,1.0,1.0,0.0
14628,2020-03-04,Harrow,E09000015,-2.0,2.0,-11.0,-2,0.0,1.0,0.0
17550,2020-03-04,Hounslow,E09000018,0.0,-4.0,-12.0,-4,1.0,1.0,0.0
26316,2020-03-04,Sutton,E09000029,-3.0,6.0,5.0,-5,3.0,1.0,0.0
30212,2020-03-04,Greenwich,E09000011,-2.0,4.0,-10.0,-4,0.0,1.0,0.0
4888,2020-03-04,Bexley,E09000004,-1.0,4.0,-5.0,-2,1.0,1.0,0.0
29238,2020-03-04,Wandsworth,E09000032,1.0,4.0,-1.0,-4,0.0,1.0,0.0
8784,2020-03-04,Croydon,E09000008,1.0,5.0,-5.0,-3,1.0,1.0,0.0
7810,2020-03-04,Camden,E09000007,-6.0,-7.0,-8.0,-6,0.0,1.0,0.0
20472,2020-03-04,Lewisham,E09000023,3.0,2.0,14.0,-2,1.0,1.0,0.0
3914,2020-03-04,Barnet,E09000003,-4.0,5.0,-19.0,-1,1.0,1.0,0.0
25342,2020-03-04,Southwark,E09000028,-4.0,-1.0,-15.0,-6,-1.0,1.0,0.0
12680,2020-03-04,Hammersmith and Fulham,E09000013,0.0,-6.0,-11.0,-1,0.0,2.0,0.0
31186,2020-03-04,Kensington and Chelsea,E09000020,-4.0,2.0,-9.0,-6,2.0,2.0,0.0
992,2020-03-04,City of London,E09000001,-6.0,-5.0,-7.0,-5,4.0,,0.0
16576,2020-03-04,Hillingdon,E09000017,-2.0,9.0,-6.0,-10,2.0,1.0,0.0
27290,2020-03-04,Tower Hamlets,E09000030,-9.0,0.0,-15.0,-7,0.0,1.0,0.0
32160,2020-03-04,Kingston upon Thames,E09000021,-7.0,1.0,-18.0,-8,1.0,2.0,0.0
9757,2020-03-03,Ealing,E09000009,1.0,7.0,0.0,-3,1.0,1.0,0.0
14627,2020-03-03,Harrow,E09000015,2.0,1.0,11.0,0,1.0,0.0,0.0
4887,2020-03-03,Bexley,E09000004,3.0,4.0,7.0,-2,2.0,0.0,0.0
3913,2020-03-03,Barnet,E09000003,-2.0,4.0,3.0,-1,2.0,0.0,0.0
31185,2020-03-03,Kensington and Chelsea,E09000020,0.0,8.0,6.0,-2,1.0,1.0,0.0
29237,2020-03-03,Wandsworth,E09000032,5.0,5.0,2.0,-2,1.0,1.0,0.0
1965,2020-03-03,Westminster,E09000033,-7.0,2.0,2.0,-7,3.0,1.0,0.0
24367,2020-03-03,Richmond upon Thames,E09000027,-3.0,4.0,10.0,-3,3.0,0.0,0.0
10731,2020-03-03,Enfield,E09000010,1.0,6.0,10.0,-4,1.0,0.0,0.0
13653,2020-03-03,Haringey,E09000014,2.0,2.0,4.0,-7,0.0,0.0,0.0
22419,2020-03-03,Newham,E09000025,6.0,6.0,3.0,-3,-1.0,1.0,0.0
17549,2020-03-03,Hounslow,E09000018,2.0,-4.0,2.0,-4,1.0,0.0,0.0
7809,2020-03-03,Camden,E09000007,-3.0,-2.0,-2.0,-6,0.0,1.0,0.0
8783,2020-03-03,Croydon,E09000008,0.0,3.0,5.0,-2,2.0,0.0,0.0
25341,2020-03-03,Southwark,E09000028,-1.0,2.0,-1.0,-4,0.0,0.0,0.0
16575,2020-03-03,Hillingdon,E09000017,-3.0,8.0,1.0,-9,2.0,0.0,0.0
32159,2020-03-03,Kingston upon Thames,E09000021,-5.0,1.0,-1.0,-8,3.0,0.0,0.0
23393,2020-03-03,Redbridge,E09000026,7.0,6.0,6.0,-7,0.0,0.0,0.0
991,2020-03-03,City of London,E09000001,-5.0,-1.0,-11.0,-7,3.0,,0.0
2939,2020-03-03,Barking and Dagenham,E09000002,3.0,4.0,14.0,1,2.0,1.0,0.0
5861,2020-03-03,Brent,E09000005,-2.0,5.0,3.0,-3,0.0,0.0,0.0
20471,2020-03-03,Lewisham,E09000023,4.0,3.0,7.0,2,1.0,0.0,0.0
26315,2020-03-03,Sutton,E09000029,-1.0,3.0,17.0,-3,2.0,0.0,0.0
30211,2020-03-03,Greenwich,E09000011,14.0,7.0,6.0,0,1.0,1.0,0.0
21445,2020-03-03,Merton,E09000024,-7.0,6.0,14.0,-3,1.0,1.0,0.0
15601,2020-03-03,Havering,E09000016,-2.0,3.0,8.0,0,2.0,0.0,0.0
27289,2020-03-03,Tower Hamlets,E09000030,-6.0,3.0,-1.0,-10,0.0,1.0,0.0
12679,2020-03-03,Hammersmith and Fulham,E09000013,21.0,-3.0,-1.0,6,-1.0,0.0,0.0
18523,2020-03-03,Islington,E09000019,-2.0,3.0,2.0,-8,-1.0,1.0,0.0
